id,stem,options,answer,answer_detail,label_id,label_name,source,topic,question_no,question_page,answer_page,section,ocr_note,source_file
24,"24.(12分)(2022·河南信阳高一期中)高粱叶片叶绿素的合成受其7号染色体上一对等位基因(B、b)的控制，同时也受光照的影响.在高粱植株中，基因型为BB的植株在正常光照下叶片呈深绿色，遮光条件下呈黄色；基因型为Bb的植株，在正常光照下叶片呈浅绿色，遮光条件下呈黄色；基因型为bb的植株，在正常光照和遮光下叶片均呈黄色，会在幼苗期后死亡.回答下列问题:
(1)上述资料表明:________________调控着生物的性状.
(2)若要验证高粱叶片叶绿素的合成受核基因控制，与细胞质基因无关，应选用的实验方法是________(填“自交”“测交”或“正反交”).
(3)正常光照下，在浅绿色植株体内某些正常细胞中含有2个B基因，原因是________________________________________________________________________________
_______________________________________________________________________________.
(4)现有一浅绿色突变体成熟植株甲，其体细胞(如图所示)中一条7号染色体片段m发生缺失，记为q；另一条正常的染色体记为p.片段m缺失的花粉会失去受精活力，且胚囊中卵细胞若无B或b基因则不能完成受精作用.有人推测植株甲的B或b基因不会在片段m上，你认为他的推测正确吗？
________，请做出判断并说明理由:__________________________________________________
_______________________________________________________________________________.
(5)为进一步确定植株甲的基因B、b在染色体p、q上的分布，在正常光照下将植株甲进行自交得到F1，待F1长成成熟植株后，观察并统计F1表型及比例.
①若F1____________________，则植株甲体细胞中基因B位于q上，基因b位于p上.
②若F1____________________，则植株甲体细胞中基因B位于p上，基因b位于q上.",,(1)基因和环境　(2)正反交　(3)这些细胞正在进行细胞分裂，基因已完成了复制但还未平分到两个子细胞中去　(4)正确　因为B或b基因若在m段，不可能出现浅绿色植株(Bb)　(5)①全为浅绿色植株　②深绿色植株∶浅绿色植株＝1∶1,"答案　(1)基因和环境　(2)正反交　(3)这些细胞正在进行细胞分裂，基因已完成了复制但还未平分到两个子细胞中去　(4)正确　因为B或b基因若在m段，不可能出现浅绿色植株(Bb)　(5)①全为浅绿色植株　②深绿色植株∶浅绿色植株＝1∶1
解析　(1)高粱叶片叶绿素的合成受其7号染色体上一对等位基因(B、b)的控制，同时也受光照的影响.上述资料表明:基因通过控制蛋白质的合成从而调控生物体的性状，同时生物性状受环境因素光照的影响.(2)验证高粱叶片叶绿素的合成受核基因控制，与细胞质基因无关，应选用正交和反交的方法:如果正交与反交后代的表型相同，说明是细胞核基因控制的，如果正交与反交后代的表型都与母本相同，说明是由细胞质基因控制的.(3)由题意可知，浅绿色的基因型是Bb，如果正常光照下，在浅绿色植株体内某些正常细胞中含有2个B基因，原因是这些细胞正在进行细胞分裂，基因已完成了复制但还未平分到两个子细胞中去.(4)分析题意可知，浅绿色突变体成熟植株甲的体细胞基因型为Bb，如果基因B或b在缺失片段m上，则q染色体上没有基因B、b，又因为含有这样的q染色体的花粉或卵细胞都不能完成受精作用，则植株甲不能产生，因此，植株甲的B或b基因不会在片段m上.(5)为进一步确定植株甲的基因B、b在染色体p、q上的分布，可将植株甲进行自交得到F1，待F1长成成熟植株后，观察并统计F1表型及比例:①若植株甲体细胞中基因B位于q上，基因b位于p上，由于片段m缺失的花粉会失去受精活力，所以有受精活力的精子类型只有含b一种；片段m缺失的卵细胞受精无影响，所以有受精活力的卵细胞有含B和含b两种，因此F1全为浅绿色植株(体细胞没有B的植株叶片呈黄色，会在幼苗期后死亡).②若植株甲体细胞中基因B位于p上，基因b位于q上，则有受精活力的精子类型只有含B一种，而有受精活力的卵细胞有含B和含b两种，因此F1深绿色植株(BB)∶浅绿色植株(Bb)＝1∶1.",1,1,模块检测试卷\模块检测试卷(一)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
25,1.下列有关孟德尔一对相对性状杂交实验的说法，错误的是(　　),"A.提出假说是建立在豌豆纯合亲本杂交和F 1 自交的实验基础上的
B.孟德尔所作假说的核心内容是“性状是由位于染色体上的基因控制的”
C.“演绎”是预测F1测交后代出现两种表型，且比例接近
D.验证假说阶段完成的实验是让F1与隐性纯合子杂交",B,"答案　B
解析　孟德尔提出的“假说”的内容:生物的性状是由遗传因子决定的；在体细胞中，遗传因子是成对存在的；生物体在形成生殖细胞——配子时，成对的遗传因子彼此分离；受精时，雌雄配子的结合是随机的.孟德尔所作假说的核心内容是“生物体在形成生殖细胞——配子时，成对的遗传因子彼此分离”，B错误.",0,0,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
26,2.在小鼠体细胞培养过程中，发现细胞分为3种类型:甲类细胞核DNA量为4a，乙类细胞核DNA量为2a，丙类细胞核DNA量为2a～4a.下列推测错误的是(　　),"A.甲类细胞和乙类细胞中都含有同源染色体
B.用药物抑制细胞DNA的复制，乙类细胞的比例将增加
C.乙类细胞中可能存在DNA解开双螺旋的现象
D.甲类细胞内同源染色体可能发生联会配对",D,"答案　D
解析　小鼠体细胞进行的是有丝分裂，有丝分裂不同时期细胞中都含有同源染色体，A正确；用药物抑制细胞DNA的复制，使细胞核中DNA含量不能加倍，会导致乙类细胞的比例增加，B正确；由题干信息可知，培养的是小鼠的体细胞，甲类细胞不会出现同源染色体联会配对现象，D错误.",4,4,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
27,"3.(2022·山东济南高一期中)番茄果实的颜色由一对等位基因A、a控制.关于番茄果实颜色的三个杂交实验及其结果如下.下列分析正确的是(　　)
实验1:红果×黄果→F1中红果(492)、黄果(504)
实验2:红果×黄果→F1中红果(997)、黄果(0)
实验3:红果×红果→F1中红果(1 511)、黄果(508)","A.根据三个实验均可判断红果对黄果为显性
B.以上三个实验中的亲本红果均既有纯合子也有杂合子
C.实验3的F1中红果自由交配，产生的子代中红果∶黄果＝8∶1
D.以上三个实验均可验证基因的分离定律",C,"答案　C
解析　实验1相当于测交实验，不能用其判断性状的显隐性，A错误；根据实验2所得的F1中只有红果可知，红果对黄果为显性；实验1后代性状比例约为1∶1，则亲本的基因型组合为Aa(红果)×aa(黄果)；实验2亲本的基因型组合为AA(红果)×aa(黄果)；实验3后代性状分离比约为3∶1，则亲本的基因型均为Aa(红果)，B错误；实验3的亲本基因型均为Aa(红果)，F1的红果基因型及比例为AA∶Aa＝1∶2，故F1中红果自由交配，产生的子代中黄果所占比例为(2/3)×(2/3)×(1/4)＝1/9，所以F1产生的子代中红果∶黄果＝8∶1，C正确；实验2亲本均为纯合子，不能验证基因的分离定律，D错误.",0,0,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
28,4.一对正常的夫妇生了一个患某种病的孩子，已知该病为伴性遗传病，据此判断(　　),"A.该病致病基因位于Y染色体上
B.这个孩子的外祖父不可能是该病的患者
C.这对夫妇想再要一个孩子，应建议生男孩
D.这个孩子的致病基因来自其母亲",D,"答案　D
解析　这对夫妇表现正常，生出一个患某种病的孩子，且该病为伴性遗传病，则该病为伴X染色体隐性遗传病，该夫妇中的母亲为致病基因携带者，后代患病者均为男孩，A错误，D正确；该母亲的致病基因是从这个孩子的外祖父或外祖母中遗传过来的，B错误；如果这对夫妇想再要一个孩子，应建议生女儿，女儿的表型都是正常的，C错误.",2,2,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
29,5.已知玉米的高秆(D)对矮秆(d)为显性，抗病(R)对易感病(r)为显性.纯合品种甲与纯合品种乙杂交得 F1，再让 F1与玉米丙(ddRr)杂交，所得子代的表型及比例如图所示.下列分析错误的是(　　),"A.D/d、R/r 基因分别遵循分离定律
B.甲、乙可能是 DDRR 与 ddrr 组合或 DDrr 与 ddRR 组合
C.子二代中纯合子占 1/4，且全部表现为矮秆
D.若子一代自交，其子代中基因型不同于子一代的个体占 9/16",D,"答案　D
解析　由子二代比例可知，两对等位基因遵循自由组合定律，D/d、R/r基因位于两对同源染色体上，A正确；两对性状分开考虑，子二代中高秆∶矮秆＝1∶1，抗病∶易感病＝3∶1，丙的基因型为ddRr，可推知F1的基因型为DdRr，由甲和乙都是纯合子可进一步推知甲和乙的基因型为DDRR与ddrr或DDrr与ddRR，B正确；由子二代表型可推出子一代的基因型为DdRr，子二代中纯合子的基因型为ddRR和ddrr，占1/4，且全部表现为矮秆，C正确；若让子一代自交，则子二代中基因型不同于子一代的个体占3/4，D错误.",0,0,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
30,6.如图甲是肺炎链球菌的体内转化实验，图乙是T2噬菌体侵染大肠杆菌的实验.下列关于这两个实验的分析，正确的是(　　),"A.图甲中将R型活细菌和S型死细菌的混合物注射到小鼠体内，R型细菌向S型细菌发生了转化，转化的原理是基因重组
B.图乙中搅拌的目的是提供给大肠杆菌更多的氧气，离心的目的是促进大肠杆菌和T2噬菌体分离
C.用32P、35S标记的T2噬菌体，分别侵染未被标记的大肠杆菌，离心后放射性分别主要分布于上清液、沉淀物中
D.若用无放射性标记的T2噬菌体，侵染体内含35S标记的大肠杆菌，离心后放射性主要分布在上清液中",A,"答案　A
解析　R型细菌向S型细菌转化的原因是S型细菌的DNA进入到R型细菌中，并表达了S型细菌的遗传性状，转化的原理是基因重组，A正确；搅拌的目的是使吸附在细菌上的噬菌体与细菌分离，离心的目的是让上清液中析出质量较轻的T2噬菌体颗粒，B错误；用32P、35S标记的T2噬菌体，分别侵染未被标记的大肠杆菌，离心后放射性分别主要分布于沉淀物、上清液中，C错误；若用无放射性的T2噬菌体，侵染体内含35S标记的大肠杆菌，离心后放射性主要分布在沉淀物中，D错误.",7,7,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
31,7.如图为大肠杆菌的DNA片段模式图，①②③④代表相应的物质，下列叙述正确的是(　　),"A.DNA是大肠杆菌的主要遗传物质
B.①②的交替排列是DNA多样性的原因之一
C.若α链中③占该链碱基数的比例为a，则β链中④占β链碱基数的比例为(0.5－a)
D.图示中编号所代表的物质，在RNA中唯一不能找到的是②",D,"答案　D
解析　生物体的遗传物质是DNA或RNA，一切由细胞构成的生物的遗传物质都是DNA，故大肠杆菌的遗传物质是DNA，A错误；DNA分子中①(磷酸)和②(脱氧核糖)的交替排列是不变的，不属于DNA多样性的原因，B错误；由于③与④互补配对，故β链中④的比例等于α链中③的比例，C错误；与DNA相比，RNA中不含脱氧核糖和碱基T，图中③④之间有三个氢键，应为G－C碱基对，因此题图中编号所代表的物质中没有碱基T，故图中编号所代表的物质，在RNA中唯一不能找到的是②脱氧核糖，D正确.",4,4,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
32,8.(2023·河北秦皇岛高一检测)如图为科学家设计的DNA合成的同位素标记实验，利用大肠杆菌来探究DNA的复制方式，下列说法正确的是(　　),"A.从获得试管①到试管③，细胞内的染色体复制了两次
B.用T2噬菌体代替大肠杆菌进行实验，提取DNA更方便
C.试管③中含有14N的DNA占3/4
D.本实验是科学家对DNA复制方式假设的验证",D,"答案　D
解析　大肠杆菌是原核生物，细胞内没有染色体，A错误；T2噬菌体是病毒，无细胞结构专营寄生生活，不能在该培养液中繁殖，所以不能代替大肠杆菌进行实验，B错误；试管③中的大肠杆菌的DNA都含有14N，含有14N 的DNA 占100%，C错误；本实验是科学家对DNA 复制方式假设的验证，实验结果说明了DNA分子的复制方式是半保留复制，D正确.",4,4,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
33,9.(2023·山西朔州高一期末)PM2.5是大气中主要的环境污染物，是造成心血管疾病(CVD)的环境因素.PM2.5进入人体后可通过影响DNA甲基化水平导致CVD的发生，在CVD病变出现前就有DNA甲基化水平的改变.下列相关叙述错误的是(　　),"A.DNA甲基化不改变DNA分子中的碱基序列
B.DNA甲基化水平异常不会遗传给下一代
C.DNA甲基化水平的改变可能会影响细胞分化的方向
D.DNA甲基化水平可为CVD临床早期诊断提供依据",B,"答案　B
解析　DNA甲基化只是对碱基进行甲基化修饰，不会改变DNA的碱基序列，A正确；DNA甲基化水平异常可以遗传给下一代，B错误；DNA甲基化会影响基因的表达因此可能会影响细胞分化的方向，C正确；由于CVD病变出现前就有DNA甲基化水平的改变，因此DNA甲基化水平可为CVD临床早期诊断提供依据，D正确.",6,6,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
34,"10.(2023·湖北咸宁高一期中)下列有关“低温诱导植物细胞染色体数目的变化”的实验条件和试剂使用的叙述中，不正确的一组是(　　)
①低温:与“多倍体育种”中“秋水仙素”的作用机理相同
②酒精:在该实验中先后用到两次且使用目的相同
③卡诺氏液:对细胞进行解离，使细胞分散开来
④甲紫溶液:可以用“醋酸洋红液”来代替进行染色体着色",A.①② B.①④ C.②③ D.③④,C,答案　C,8,8,模块检测试卷\模块检测试卷(二)（教师版）.docx,,,,,,,word补充习题一套_题目答案知识标注.xlsx
